WKT,id
"MULTIPOLYGON (((403361.3587112406 3285702.16198342, 403361.3587112406 3285716.647042807, 403374.5207902278 3285716.647042807, 403374.5207902278 3285702.16198342, 403361.3587112406 3285702.16198342)))",OSBSE00191
"MULTIPOLYGON (((403402.8513313294 3285800.348347231, 403402.8513313294 3285804.840213799, 403407.9578290836 3285804.840213799, 403407.9578290836 3285800.348347231, 403402.8513313294 3285800.348347231)))",OSBSE00181
"MULTIPOLYGON (((403411.9761162249 3285798.567892457, 403411.9761162249 3285804.822338663, 403417.7482359876 3285804.822338663, 403417.7482359876 3285798.567892457, 403411.9761162249 3285798.567892457)))",OSBSE00178
"MULTIPOLYGON (((403410.5230400005 3285774.232785428, 403410.5230400005 3285786.91570736, 403425.7784226915 3285786.91570736, 403425.7784226915 3285774.232785428, 403410.5230400005 3285774.232785428)))",OSBSE00180
"MULTIPOLYGON (((403416.7157383051 3285771.220762172, 403416.7157383051 3285777.911194243, 403423.2816281551 3285777.911194243, 403423.2816281551 3285771.220762172, 403416.7157383051 3285771.220762172)))",OSBSE00183
"MULTIPOLYGON (((403414.8862273158 3285728.307969819, 403414.8862273158 3285739.927066992, 403425.8416092171 3285739.927066992, 403425.8416092171 3285728.307969819, 403414.8862273158 3285728.307969819)))",OSBSE00174
"MULTIPOLYGON (((403439.6439698101 3285745.616377488, 403439.6439698101 3285760.930812857, 403452.2513459344 3285760.930812857, 403452.2513459344 3285745.616377488, 403439.6439698101 3285745.616377488)))",OSBSE00138
"MULTIPOLYGON (((403452.9499479334 3285854.263613924, 403452.9499479334 3285865.51034746, 403463.706951111 3285865.51034746, 403463.706951111 3285854.263613924, 403452.9499479334 3285854.263613924)))",OSBSE00192
"MULTIPOLYGON (((403467.5179159656 3284817, 403472.0199589381 3284817, 403472.0199589381 3284812.065843316, 403467.5179159656 3284812.065843316, 403467.5179159656 3284817)))",OSBSE00363
"MULTIPOLYGON (((403467.371839818 3284804.728204217, 403467.371839818 3284810.798064174, 403473.0895719394 3284810.798064174, 403473.0895719394 3284804.728204217, 403467.371839818 3284804.728204217)))",OSBSE00364
"MULTIPOLYGON (((403481.9276254482 3285878.551824123, 403481.9276254482 3285888.394692523, 403492.7473347053 3285888.394692523, 403492.7473347053 3285878.551824123, 403481.9276254482 3285878.551824123)))",OSBSE00134
"MULTIPOLYGON (((403472.2495020776 3285855, 403485.8874093422 3285855, 403485.8874093422 3285835.08483398, 403472.2495020776 3285835.08483398, 403472.2495020776 3285855)))",OSBSE00185
"MULTIPOLYGON (((403472.7329659948 3284914.090814088, 403472.7329659948 3284920.284019402, 403478.3377771825 3284920.284019402, 403478.3377771825 3284914.090814088, 403472.7329659948 3284914.090814088)))",OSBSE00369
"MULTIPOLYGON (((403492.9139472705 3285854.000674278, 403492.9139472705 3285861.60455677, 403500.005309823 3285861.60455677, 403500.005309823 3285854.000674278, 403492.9139472705 3285854.000674278)))",OSBSE00135
"MULTIPOLYGON (((403497.5072679324 3285871, 403511.3084756598 3285871, 403511.3084756598 3285856.020081922, 403497.5072679324 3285856.020081922, 403497.5072679324 3285871)))",OSBSE00182
"MULTIPOLYGON (((403486.4928820197 3284967.094542416, 403486.4928820197 3284974.936734278, 403491.422005788 3284974.936734278, 403491.422005788 3284967.094542416, 403486.4928820197 3284967.094542416)))",OSBSE00368
"MULTIPOLYGON (((403485.2691059866 3284909.790818468, 403485.2691059866 3284914.693127641, 403491.491399326 3284914.693127641, 403491.491399326 3284909.790818468, 403485.2691059866 3284909.790818468)))",OSBSE00367
"MULTIPOLYGON (((403485.6510963168 3284904.793649061, 403485.6510963168 3284910.067501356, 403492.6113131352 3284910.067501356, 403492.6113131352 3284904.793649061, 403485.6510963168 3284904.793649061)))",OSBSE00370
"MULTIPOLYGON (((403499.0059144362 3284790.346202047, 403499.0059144362 3284795.125449823, 403502.79124513 3284795.125449823, 403502.79124513 3284790.346202047, 403499.0059144362 3284790.346202047)))",OSBSE00357
"MULTIPOLYGON (((403499.4586487303 3284783.58195277, 403499.4586487303 3284788.122712495, 403504.8499865878 3284788.122712495, 403504.8499865878 3284783.58195277, 403499.4586487303 3284783.58195277)))",OSBSE00360
"MULTIPOLYGON (((403496.228071223 3284762.597448112, 403496.228071223 3284770.074525645, 403502.7445071451 3284770.074525645, 403502.7445071451 3284762.597448112, 403496.228071223 3284762.597448112)))",OSBSE00359
"MULTIPOLYGON (((403484.0792664516 3284598.760124771, 403484.0792664516 3284602.627875421, 403488.980835571 3284602.627875421, 403488.980835571 3284598.760124771, 403484.0792664516 3284598.760124771)))",OSBSE00353
"MULTIPOLYGON (((403481.0714100893 3284600.834385907, 403481.0714100893 3284605.353532325, 403485.8897473579 3284605.353532325, 403485.8897473579 3284600.834385907, 403481.0714100893 3284600.834385907)))",OSBSE00354
"MULTIPOLYGON (((403535.044194031 3285583.08168929, 403535.044194031 3285592.79752535, 403545.500072655 3285592.79752535, 403545.500072655 3285583.08168929, 403535.044194031 3285583.08168929)))",OSBSE00186
"MULTIPOLYGON (((403552.050664779 3285579.03176606, 403552.050664779 3285584.2962737, 403557.241671112 3285584.2962737, 403557.241671112 3285579.03176606, 403552.050664779 3285579.03176606)))",OSBSE00188
"MULTIPOLYGON (((403572.091855572 3284560.40269836, 403572.091855572 3284569.3807287, 403580.947482844 3284569.3807287, 403580.947482844 3284560.40269836, 403572.091855572 3284560.40269836)))",OSBSE00352
"MULTIPOLYGON (((401467.906691533 3285853.90121097, 401467.906691533 3285863.22779212, 401478.060097259 3285863.22779212, 401478.060097259 3285853.90121097, 401467.906691533 3285853.90121097)))",OSBSE00252
"MULTIPOLYGON (((403598.02432997 3285055.98020072, 403598.02432997 3285061.17917253, 403604.00168915 3285061.17917253, 403604.00168915 3285055.98020072, 403598.02432997 3285055.98020072)))",OSBSE00688
"MULTIPOLYGON (((403627.1161356 3285064, 403621.849984089 3285064, 403621.849984089 3285071.20151161, 403627.1161356 3285071.20151161, 403627.1161356 3285064)))",OSBSE00371
"MULTIPOLYGON (((403621.830431152 3285072.92648204, 403621.830431152 3285075.47508427, 403625.041860526 3285075.47508427, 403625.041860526 3285072.92648204, 403621.830431152 3285072.92648204)))",OSBSE00372
"MULTIPOLYGON (((403628.637876841 3285065.90285674, 403628.637876841 3285072.87099761, 403634.283761301 3285072.87099761, 403634.283761301 3285065.90285674, 403628.637876841 3285065.90285674)))",OSBSE00681
"MULTIPOLYGON (((403761.2257345 3284428.54598806, 403761.2257345 3284433.15066829, 403766.486119525 3284433.15066829, 403766.486119525 3284428.54598806, 403761.2257345 3284428.54598806)))",OSBSE00380
"MULTIPOLYGON (((403757.436816399 3284438.10519163, 403757.436816399 3284442.08874549, 403760.693169358 3284442.08874549, 403760.693169358 3284438.10519163, 403757.436816399 3284438.10519163)))",OSBSE00385
"MULTIPOLYGON (((403759.254970321 3284447, 403764.806971463 3284447, 403764.806971463 3284441.78522631, 403759.254970321 3284441.78522631, 403759.254970321 3284447)))",OSBSE00386
"MULTIPOLYGON (((403753.327557763 3284432.67263064, 403753.327557763 3284438.51208918, 403760.654510098 3284438.51208918, 403760.654510098 3284432.67263064, 403753.327557763 3284432.67263064)))",OSBSE00388
"MULTIPOLYGON (((403832.878394095 3286432.76708045, 403832.878394095 3286436.21989986, 403837.005902349 3286436.21989986, 403837.005902349 3286432.76708045, 403832.878394095 3286432.76708045)))",OSBSE00130
"MULTIPOLYGON (((403835.974025285 3286428.87769767, 403835.974025285 3286432.13207918, 403840.101533541 3286432.13207918, 403840.101533541 3286428.87769767, 403835.974025285 3286428.87769767)))",OSBSE00131
"MULTIPOLYGON (((403833.755250401 3286448, 403838.605277686 3286448, 403838.605277686 3286444.8402428, 403833.755250401 3286444.8402428, 403833.755250401 3286448)))",OSBSE00132
"MULTIPOLYGON (((403827 3286435.88586273, 403827 3286441.20399837, 403832.006765861 3286441.20399837, 403832.006765861 3286435.88586273, 403827 3286435.88586273)))",OSBSE00133
"MULTIPOLYGON (((403881.084153252 3286408.81270262, 403881.084153252 3286413.93901495, 403887.30187402 3286413.93901495, 403887.30187402 3286408.81270262, 403881.084153252 3286408.81270262)))",OSBSE00128
"MULTIPOLYGON (((401531.763674508 3285812.90426233, 401531.763674508 3285821.33787294, 401541.203058779 3285821.33787294, 401541.203058779 3285812.90426233, 401531.763674508 3285812.90426233)))",OSBSE00336
"MULTIPOLYGON (((404034 3286541.01579542, 404034 3286533.78962684, 404027.562457084 3286533.78962684, 404027.562457084 3286541.01579542, 404034 3286541.01579542)))",OSBSE00063
"MULTIPOLYGON (((404018.439083749 3286517.2392067, 404018.439083749 3286529.55714282, 404027.389748897 3286529.55714282, 404027.389748897 3286517.2392067, 404018.439083749 3286517.2392067)))",OSBSE00062
"MULTIPOLYGON (((404018.794859526 3286358.02352611, 404018.794859526 3286367.98430281, 404029.236094474 3286367.98430281, 404029.236094474 3286358.02352611, 404018.794859526 3286358.02352611)))",OSBSE00490
"MULTIPOLYGON (((404009.387014905 3285263.94161988, 404009.387014905 3285267.31057117, 404012.971814823 3285267.31057117, 404012.971814823 3285263.94161988, 404009.387014905 3285263.94161988)))",OSBSE00698
"MULTIPOLYGON (((404013.339245553 3285267.49341877, 404013.339245553 3285280.09702982, 404023.747963549 3285280.09702982, 404023.747963549 3285267.49341877, 404013.339245553 3285267.49341877)))",OSBSE00701
"MULTIPOLYGON (((404014.079028925 3285216.47442923, 404014.079028925 3285222.42714504, 404020.122445076 3285222.42714504, 404020.122445076 3285216.47442923, 404014.079028925 3285216.47442923)))",OSBSE00704
"MULTIPOLYGON (((404032 3285221.67359293, 404032 3285215.53482269, 404025.483579185 3285215.53482269, 404025.483579185 3285221.67359293, 404032 3285221.67359293)))",OSBSE00706
"MULTIPOLYGON (((404023.278915172 3285213.40234972, 404023.278915172 3285217.67299785, 404027.766622256 3285217.67299785, 404027.766622256 3285213.40234972, 404023.278915172 3285213.40234972)))",OSBSE00707
"MULTIPOLYGON (((404034.994052431 3286390.97525277, 404034.994052431 3286393.99853246, 404037.010137568 3286393.99853246, 404037.010137568 3286390.97525277, 404034.994052431 3286390.97525277)))",OSBSE00664
"MULTIPOLYGON (((404024.831134251 3286391.88276902, 404024.831134251 3286394.94933414, 404029.047064637 3286394.94933414, 404029.047064637 3286391.88276902, 404024.831134251 3286391.88276902)))",OSBSE00665
"MULTIPOLYGON (((404024.836553317 3286386.74859028, 404024.836553317 3286396.82610026, 404035.131598969 3286396.82610026, 404035.131598969 3286386.74859028, 404024.836553317 3286386.74859028)))",OSBSE00666
"MULTIPOLYGON (((404034.38636281 3285270.70705043, 404034.38636281 3285273.76289048, 404038.045487311 3285273.76289048, 404038.045487311 3285270.70705043, 404034.38636281 3285270.70705043)))",OSBSE00700
"MULTIPOLYGON (((404038.430867938 3285267.61027992, 404038.430867938 3285271.71233118, 404042.445869042 3285271.71233118, 404042.445869042 3285267.61027992, 404038.430867938 3285267.61027992)))",OSBSE00703
"MULTIPOLYGON (((404127.674295211 3284822.15052088, 404127.674295211 3284826.57572612, 404130.742998261 3284826.57572612, 404130.742998261 3284822.15052088, 404127.674295211 3284822.15052088)))",OSBSE00373
"MULTIPOLYGON (((404130.636469688 3284819.28835761, 404130.636469688 3284824.31601265, 404134.753290955 3284824.31601265, 404134.753290955 3284819.28835761, 404130.636469688 3284819.28835761)))",OSBSE00374
"MULTIPOLYGON (((404138.65628839 3284833, 404141.859938128 3284833, 404141.859938128 3284829.07592497, 404138.65628839 3284829.07592497, 404138.65628839 3284833)))",OSBSE00433
"MULTIPOLYGON (((404132.821376773 3284824.86453331, 404132.821376773 3284828.01676993, 404135.854774498 3284828.01676993, 404135.854774498 3284824.86453331, 404132.821376773 3284824.86453331)))",OSBSE00435
"MULTIPOLYGON (((404132.766890131 3284833, 404135.728083633 3284833, 404135.728083633 3284829.23933159, 404132.766890131 3284829.23933159, 404132.766890131 3284833)))",OSBSE00436
"MULTIPOLYGON (((404160.785416554 3285209.05384201, 404160.785416554 3285213.44013398, 404166.064892314 3285213.44013398, 404166.064892314 3285209.05384201, 404160.785416554 3285209.05384201)))",OSBSE00650
"MULTIPOLYGON (((404195.367046693 3286307.40739838, 404195.367046693 3286321.93604902, 404210.530677075 3286321.93604902, 404210.530677075 3286307.40739838, 404195.367046693 3286307.40739838)))",OSBSE00059
"MULTIPOLYGON (((404218.838845577 3286472.89171234, 404218.838845577 3286477.69457782, 404224.100576695 3286477.69457782, 404224.100576695 3286472.89171234, 404218.838845577 3286472.89171234)))",OSBSE00283
"MULTIPOLYGON (((404221.684988672 3285754.32585534, 404221.684988672 3285767.87832922, 404235.813766932 3285767.87832922, 404235.813766932 3285754.32585534, 404221.684988672 3285754.32585534)))",OSBSE00195
"MULTIPOLYGON (((404243.755353152 3285855, 404235.024085688 3285855, 404235.024085688 3285861.91113551, 404243.755353152 3285861.91113551, 404243.755353152 3285855)))",OSBSE00219
"MULTIPOLYGON (((404233.035192351 3285835.82947486, 404233.035192351 3285844.93115973, 404241.15791693 3285844.93115973, 404241.15791693 3285835.82947486, 404233.035192351 3285835.82947486)))",OSBSE00209
"MULTIPOLYGON (((404238.269543095 3285821.94389328, 404238.269543095 3285833.85016709, 404247.199248454 3285833.85016709, 404247.199248454 3285821.94389328, 404238.269543095 3285821.94389328)))",OSBSE00210
"MULTIPOLYGON (((404231.599144981 3285144.90208283, 404231.599144981 3285151.09074048, 404238.680144212 3285151.09074048, 404238.680144212 3285144.90208283, 404231.599144981 3285144.90208283)))",OSBSE00660
"MULTIPOLYGON (((402363 3286262.77581681, 402363 3286270.08043018, 402370.356571688 3286270.08043018, 402370.356571688 3286262.77581681, 402363 3286262.77581681)))",OSBSE00027
"MULTIPOLYGON (((402383 3286275.14644242, 402383 3286267.90345919, 402374.881918979 3286267.90345919, 402374.881918979 3286275.14644242, 402383 3286275.14644242)))",OSBSE00293
"MULTIPOLYGON (((404230.476153622 3284873, 404237.827323133 3284873, 404237.827323133 3284866.00455052, 404230.476153622 3284866.00455052, 404230.476153622 3284873)))",OSBSE00491
"MULTIPOLYGON (((404231.435038242 3284858.97133593, 404231.435038242 3284862.15382145, 404236.647982594 3284862.15382145, 404236.647982594 3284858.97133593, 404231.435038242 3284858.97133593)))",OSBSE00493
"MULTIPOLYGON (((404233.371422721 3284861.84640408, 404233.371422721 3284865.15848814, 404237.536674034 3284865.15848814, 404237.536674034 3284861.84640408, 404233.371422721 3284861.84640408)))",OSBSE00494
"MULTIPOLYGON (((404240.339787028 3284866.90456641, 404240.339787028 3284869.19065447, 404242.632590285 3284869.19065447, 404242.632590285 3284866.90456641, 404240.339787028 3284866.90456641)))",OSBSE00495
"MULTIPOLYGON (((404233.179556106 3284854.94885686, 404233.179556106 3284859.86889575, 404238.534818868 3284859.86889575, 404238.534818868 3284854.94885686, 404233.179556106 3284854.94885686)))",OSBSE00496
"MULTIPOLYGON (((404251.866676886 3285124.15801395, 404251.866676886 3285131.36104214, 404258.044375615 3285131.36104214, 404258.044375615 3285124.15801395, 404251.866676886 3285124.15801395)))",OSBSE00658
"MULTIPOLYGON (((404243.712217386 3284884.85762965, 404243.712217386 3284888.41980635, 404246.826374481 3284888.41980635, 404246.826374481 3284884.85762965, 404243.712217386 3284884.85762965)))",OSBSE00441
"MULTIPOLYGON (((404248.013702583 3284879.38706826, 404248.013702583 3284884.65190109, 404251.726361062 3284884.65190109, 404251.726361062 3284879.38706826, 404248.013702583 3284879.38706826)))",OSBSE00443
"MULTIPOLYGON (((404245.033932976 3284878.4135268, 404245.033932976 3284881.87199908, 404248.445591838 3284881.87199908, 404248.445591838 3284878.4135268, 404245.033932976 3284878.4135268)))",OSBSE00444
"MULTIPOLYGON (((404249.234485339 3284873.0719748, 404249.234485339 3284877.50616989, 404252.529068939 3284877.50616989, 404252.529068939 3284873.0719748, 404249.234485339 3284873.0719748)))",OSBSE00445
"MULTIPOLYGON (((404245.5695081 3284873.85337571, 404245.5695081 3284877.30835604, 404248.83775366 3284877.30835604, 404248.83775366 3284873.85337571, 404245.5695081 3284873.85337571)))",OSBSE00446
"MULTIPOLYGON (((404256.184256636 3284881.93886152, 404256.184256636 3284886.55448997, 404259.566436022 3284886.55448997, 404259.566436022 3284881.93886152, 404256.184256636 3284881.93886152)))",OSBSE00447
"MULTIPOLYGON (((404252.776579136 3284882.3220924, 404252.776579136 3284887.52067487, 404256.511726038 3284887.52067487, 404256.511726038 3284882.3220924, 404252.776579136 3284882.3220924)))",OSBSE00448
"MULTIPOLYGON (((404255.038582219 3284874.17053921, 404255.038582219 3284879.52217324, 404260.562348678 3284879.52217324, 404260.562348678 3284874.17053921, 404255.038582219 3284874.17053921)))",OSBSE00449
"MULTIPOLYGON (((404252.212727782 3284875.55422412, 404252.212727782 3284881.56424837, 404256.921650955 3284881.56424837, 404256.921650955 3284875.55422412, 404252.212727782 3284875.55422412)))",OSBSE00450
"MULTIPOLYGON (((404291.733165914 3285841.90599606, 404291.733165914 3285849.38693221, 404300.082066022 3285849.38693221, 404300.082066022 3285841.90599606, 404291.733165914 3285841.90599606)))",OSBSE00204
"MULTIPOLYGON (((404339.472089738 3285809.95496007, 404339.472089738 3285815.11434539, 404343.837723467 3285815.11434539, 404343.837723467 3285809.95496007, 404339.472089738 3285809.95496007)))",OSBSE00202
"MULTIPOLYGON (((404357 3285752.23393563, 404357 3285736.09432001, 404337.883052354 3285736.09432001, 404337.883052354 3285752.23393563, 404357 3285752.23393563)))",OSBSE00198
"MULTIPOLYGON (((404345.86933524 3285976.93931934, 404345.86933524 3285981.33802606, 404351.127939507 3285981.33802606, 404351.127939507 3285976.93931934, 404345.86933524 3285976.93931934)))",OSBSE00108
"MULTIPOLYGON (((404344 3285965.6614322, 404344 3285971.11847436, 404349.077414574 3285971.11847436, 404349.077414574 3285965.6614322, 404344 3285965.6614322)))",OSBSE00109
"MULTIPOLYGON (((404364 3285975.19797432, 404364 3285968.60124037, 404359.568543799 3285968.60124037, 404359.568543799 3285975.19797432, 404364 3285975.19797432)))",OSBSE00149
"MULTIPOLYGON (((404419.024100802 3285894.97698763, 404419.024100802 3285905.41193047, 404431.578605078 3285905.41193047, 404431.578605078 3285894.97698763, 404419.024100802 3285894.97698763)))",OSBSE00151
"MULTIPOLYGON (((404438.627788217 3285792.75236894, 404438.627788217 3285804.89676823, 404446.863268682 3285804.89676823, 404446.863268682 3285792.75236894, 404438.627788217 3285792.75236894)))",OSBSE00235
"MULTIPOLYGON (((404435.547883912 3285761.07253992, 404435.547883912 3285769.3804732, 404443.167899152 3285769.3804732, 404443.167899152 3285761.07253992, 404435.547883912 3285761.07253992)))",OSBSE00199
"MULTIPOLYGON (((404651.782215869 3285813.75790308, 404651.782215869 3285819.17282408, 404658.14371351 3285819.17282408, 404658.14371351 3285813.75790308, 404651.782215869 3285813.75790308)))",OSBSE00105
"MULTIPOLYGON (((404706.766106463 3284670.89752114, 404706.766106463 3284680.55160203, 404715.219560871 3284680.55160203, 404715.219560871 3284670.89752114, 404706.766106463 3284670.89752114)))",OSBSE00056
"MULTIPOLYGON (((404747.657364313 3285835.24053423, 404747.657364313 3285838.21075334, 404751.816973548 3285838.21075334, 404751.816973548 3285835.24053423, 404747.657364313 3285835.24053423)))",OSBSE00162
"MULTIPOLYGON (((404782.465180724 3285747.85942992, 404782.465180724 3285756.07769866, 404791.05729667 3285756.07769866, 404791.05729667 3285747.85942992, 404782.465180724 3285747.85942992)))",OSBSE00113
"MULTIPOLYGON (((404801.016380247 3285831.93741983, 404801.016380247 3285836.34274114, 404806.096390409 3285836.34274114, 404806.096390409 3285831.93741983, 404801.016380247 3285831.93741983)))",OSBSE00114
"MULTIPOLYGON (((404809.70796013 3285827.5717861, 404809.70796013 3285832.25492046, 404813.081404379 3285832.25492046, 404813.081404379 3285827.5717861, 404809.70796013 3285827.5717861)))",OSBSE00115
"MULTIPOLYGON (((404819.712746239 3285711.49556988, 404819.712746239 3285718.11016644, 404823.879942075 3285718.11016644, 404823.879942075 3285711.49556988, 404819.712746239 3285711.49556988)))",OSBSE00110
"MULTIPOLYGON (((404824.67369366 3285711.62786181, 404824.67369366 3285718.82454288, 404829.489119959 3285718.82454288, 404829.489119959 3285711.62786181, 404824.67369366 3285711.62786181)))",OSBSE00111
"MULTIPOLYGON (((404854.521664717 3285673.87548749, 404854.521664717 3285681.70320952, 404863.959534381 3285681.70320952, 404863.959534381 3285673.87548749, 404854.521664717 3285673.87548749)))",OSBSE00158
"MULTIPOLYGON (((404844.495823688 3284748.68386929, 404844.495823688 3284755.5903138, 404853.668995664 3284755.5903138, 404853.668995664 3284748.68386929, 404844.495823688 3284748.68386929)))",OSBSE00057
"MULTIPOLYGON (((404873.771947198 3285831, 404886.845774746 3285831, 404886.845774746 3285816.79396331, 404873.771947198 3285816.79396331, 404873.771947198 3285831)))",OSBSE00154
"MULTIPOLYGON (((404866.519911385 3285720.36274637, 404866.519911385 3285728.8885976, 404875.78287085 3285728.8885976, 404875.78287085 3285720.36274637, 404866.519911385 3285720.36274637)))",OSBSE00157
"MULTIPOLYGON (((404920.261068849 3284491.20090979, 404920.261068849 3284495.804669, 404927.272541206 3284495.804669, 404927.272541206 3284491.20090979, 404920.261068849 3284491.20090979)))",OSBSE00286
"MULTIPOLYGON (((404912.281858318 3284497.32645256, 404912.281858318 3284502.48348405, 404917.824091001 3284502.48348405, 404917.824091001 3284497.32645256, 404912.281858318 3284497.32645256)))",OSBSE00519
"MULTIPOLYGON (((402445.774355521 3286270.50099097, 402445.774355521 3286278.00988099, 402456.041854571 3286278.00988099, 402456.041854571 3286270.50099097, 402445.774355521 3286270.50099097)))",OSBSE00294
"MULTIPOLYGON (((402444.544289834 3286280.71372194, 402444.544289834 3286287.89564834, 402449.320547658 3286287.89564834, 402449.320547658 3286280.71372194, 402444.544289834 3286280.71372194)))",OSBSE00322
"MULTIPOLYGON (((405676.739751291 3288314.86496974, 405676.739751291 3288318.205341, 405679.220225001 3288318.205341, 405679.220225001 3288314.86496974, 405676.739751291 3288314.86496974)))",OSBSE00221
"MULTIPOLYGON (((405823.930840809 3288488.59602553, 405823.930840809 3288491.40061448, 405828.375849703 3288491.40061448, 405828.375849703 3288488.59602553, 405823.930840809 3288488.59602553)))",OSBSE00325
"MULTIPOLYGON (((402446.888965184 3286250.6049096, 402446.888965184 3286258.61339528, 402455.905886072 3286258.61339528, 402455.905886072 3286250.6049096, 402446.888965184 3286250.6049096)))",OSBSE00076
"MULTIPOLYGON (((406113.947378377 3287833.87452325, 406113.947378377 3287839.10270037, 406121.186392857 3287839.10270037, 406121.186392857 3287833.87452325, 406113.947378377 3287833.87452325)))",OSBSE00279
"MULTIPOLYGON (((406170.969175451 3287113.95368771, 406170.969175451 3287122.18886043, 406180.253483568 3287122.18886043, 406180.253483568 3287113.95368771, 406170.969175451 3287113.95368771)))",OSBSE00045
"MULTIPOLYGON (((406349.569005327 3283980.10398558, 406349.569005327 3283986.05712249, 406356.950895094 3283986.05712249, 406356.950895094 3283980.10398558, 406349.569005327 3283980.10398558)))",OSBSE00025
"MULTIPOLYGON (((406376.414514521 3284004.17995376, 406376.414514521 3284011.31190898, 406383.663265051 3284011.31190898, 406383.663265051 3284004.17995376, 406376.414514521 3284004.17995376)))",OSBSE00521
"MULTIPOLYGON (((406388.226139034 3284000, 406381.30853905 3284000, 406381.30853905 3284005.35650208, 406388.226139034 3284005.35650208, 406388.226139034 3284000)))",OSBSE00523
"MULTIPOLYGON (((406394.794868372 3283932.83521992, 406394.794868372 3283937.12246479, 406398.985876756 3283937.12246479, 406398.985876756 3283932.83521992, 406394.794868372 3283932.83521992)))",OSBSE00246
"MULTIPOLYGON (((406406.014088719 3283969.70863414, 406406.014088719 3283976.71317349, 406414.189730071 3283976.71317349, 406414.189730071 3283969.70863414, 406406.014088719 3283969.70863414)))",OSBSE00236
"MULTIPOLYGON (((406420.133521456 3283932.863287, 406420.133521456 3283947.79829597, 406433.537745736 3283947.79829597, 406433.537745736 3283932.863287, 406420.133521456 3283932.863287)))",OSBSE00237
"MULTIPOLYGON (((406430 3284043.21022295, 406430 3284029.85932125, 406414.838626679 3284029.85932125, 406414.838626679 3284043.21022295, 406430 3284043.21022295)))",OSBSE00242
"MULTIPOLYGON (((406433.483345813 3284022, 406441.807154129 3284022, 406441.807154129 3284014.83355512, 406433.483345813 3284014.83355512, 406433.483345813 3284022)))",OSBSE00244
"MULTIPOLYGON (((406473.320549575 3284003.46425689, 406473.320549575 3284011.58891063, 406480.109782207 3284011.58891063, 406480.109782207 3284003.46425689, 406473.320549575 3284003.46425689)))",OSBSE00017
"MULTIPOLYGON (((406815.658541232 3284891.84995496, 406815.658541232 3284897.44590365, 406821.452927821 3284897.44590365, 406821.452927821 3284891.84995496, 406815.658541232 3284891.84995496)))",OSBSE00269
"MULTIPOLYGON (((406840.929607401 3284890.83461439, 406840.929607401 3284896.23212519, 406845.1629492 3284896.23212519, 406845.1629492 3284890.83461439, 406840.929607401 3284890.83461439)))",OSBSE00268
"MULTIPOLYGON (((402428.996300944 3283533.52244299, 402428.996300944 3283539.97828924, 402433.811727244 3283539.97828924, 402433.811727244 3283533.52244299, 402428.996300944 3283533.52244299)))",OSBSE00171
"MULTIPOLYGON (((402434.159710874 3283536.53869902, 402434.159710874 3283544.10579749, 402440.53215735 3283544.10579749, 402440.53215735 3283536.53869902, 402434.159710874 3283536.53869902)))",OSBSE00172
"MULTIPOLYGON (((406841.647746189 3284821.79029036, 406841.647746189 3284825.41508928, 406844.187751271 3284825.41508928, 406844.187751271 3284821.79029036, 406841.647746189 3284821.79029036)))",OSBSE00272
"MULTIPOLYGON (((406901.282944645 3284859.733301, 406901.282944645 3284865.01729024, 406909.033689166 3284865.01729024, 406909.033689166 3284859.733301, 406901.282944645 3284859.733301)))",OSBSE00471
"MULTIPOLYGON (((406899.782214396 3284865.02101857, 406899.782214396 3284870.59992518, 406906.014013425 3284870.59992518, 406906.014013425 3284865.02101857, 406899.782214396 3284865.02101857)))",OSBSE00472
"MULTIPOLYGON (((407284 3285139.24736031, 407284 3285147.62626436, 407293.164624949 3285147.62626436, 407293.164624949 3285139.24736031, 407284 3285139.24736031)))",OSBSE00603
"MULTIPOLYGON (((407285.756337557 3285129.67933242, 407285.756337557 3285133.52572565, 407290.245591593 3285133.52572565, 407290.245591593 3285129.67933242, 407285.756337557 3285129.67933242)))",OSBSE00672
"MULTIPOLYGON (((407452.779524631 3286330.40644829, 407452.779524631 3286337.23855767, 407459.613761527 3286337.23855767, 407459.613761527 3286330.40644829, 407452.779524631 3286330.40644829)))",OSBSE00647
"MULTIPOLYGON (((407551.907747665 3285448.89965331, 407551.907747665 3285456.4067001, 407558.416607268 3285456.4067001, 407558.416607268 3285448.89965331, 407551.907747665 3285448.89965331)))",OSBSE00009
"MULTIPOLYGON (((407560.397468384 3285450.61681631, 407560.397468384 3285456.16857462, 407565.004745443 3285456.16857462, 407565.004745443 3285450.61681631, 407560.397468384 3285450.61681631)))",OSBSE00012
"MULTIPOLYGON (((407703.026019748 3285588.2134507, 407703.026019748 3285597.54003185, 407714.138541974 3285597.54003185, 407714.138541974 3285588.2134507, 407703.026019748 3285588.2134507)))",OSBSE00010
"MULTIPOLYGON (((407704.5291999 3285473.54767335, 407704.5291999 3285486.34325668, 407715.562346968 3285486.34325668, 407715.562346968 3285473.54767335, 407704.5291999 3285473.54767335)))",OSBSE00014
"MULTIPOLYGON (((407698.878521688 3285403.5109185, 407698.878521688 3285411.84531016, 407706.386088783 3285411.84531016, 407706.386088783 3285403.5109185, 407698.878521688 3285403.5109185)))",OSBSE00224
"MULTIPOLYGON (((407713.073288236 3285403.4582368, 407713.073288236 3285409.67595756, 407718.431111449 3285409.67595756, 407718.431111449 3285403.4582368, 407713.073288236 3285403.4582368)))",OSBSE00225
